Kennziffer,Raumeinheit,Aggregat,Jahr,Arbeitslosenquote,Wahlbeteiligung,Durchschnittsalter,BIP,Stadt_Land
16074,Saale-Holzland-Kreis,Landkreis,2013,7.3,70.1,46.5,21.4,NA
16074,Saale-Holzland-Kreis,Landkreis,2014,6.8,NA,46.6,22.8,NA
16074,Saale-Holzland-Kreis,Landkreis,2015,6.3,NA,46.1,22,NA
16074,Saale-Holzland-Kreis,Landkreis,2016,5.6,NA,46.7,22.3,NA
16074,Saale-Holzland-Kreis,Landkreis,2017,5,75.9,47.3,23.2,1
16075,Saale-Orla-Kreis,Landkreis,1998,16.1,87.5,40.9,NA,NA
16075,Saale-Orla-Kreis,Landkreis,1999,13.6,NA,41.3,NA,NA
16075,Saale-Orla-Kreis,Landkreis,2000,14,NA,41.8,15.2,NA
16075,Saale-Orla-Kreis,Landkreis,2001,15,NA,42.2,15.8,NA
16075,Saale-Orla-Kreis,Landkreis,2002,15.3,74.6,42.7,17.4,NA
16075,Saale-Orla-Kreis,Landkreis,2003,15.6,NA,43.2,17.3,NA
16075,Saale-Orla-Kreis,Landkreis,2004,15.2,NA,43.7,17.5,NA
16075,Saale-Orla-Kreis,Landkreis,2005,15.5,75.5,44.2,17.2,NA
16075,Saale-Orla-Kreis,Landkreis,2006,13.6,NA,44.7,18.2,NA
16075,Saale-Orla-Kreis,Landkreis,2007,10.9,NA,45.1,19.6,NA
16075,Saale-Orla-Kreis,Landkreis,2008,9.4,NA,45.5,20,NA
16075,Saale-Orla-Kreis,Landkreis,2009,9.7,65.5,45.9,19.6,NA
16075,Saale-Orla-Kreis,Landkreis,2010,8.6,NA,46.2,21.9,NA
16075,Saale-Orla-Kreis,Landkreis,2011,7.6,NA,46.6,23.1,NA
16075,Saale-Orla-Kreis,Landkreis,2012,7.4,NA,46.9,24.7,NA
16075,Saale-Orla-Kreis,Landkreis,2013,7.4,68.1,47.2,26.1,NA
16075,Saale-Orla-Kreis,Landkreis,2014,7,NA,47.5,27.8,NA
16075,Saale-Orla-Kreis,Landkreis,2015,6.5,NA,47.5,27.3,NA
